D		z		SN		ID		E		X		Y		Z		Px		Py		Pz		SN0		ID0		E0		X0		Y0		Z0		P0x		P0y		P0z		SN1		ID1		E1		X1		Y1		Z1		P1x		P1y		P1z		W	 Ang_linha_de_visada  	 Dist_ang
63.812900	0.000000	83.000000	1000010010.000000	0.690980	1.770630	3.228450	-0.364087	0.497819	0.429546	0.753436	83.000000	1000010010.000000	0.691536	0.000000	0.000000	0.000000	0.917748	-0.339775	-0.205651	83.000000	1000010010.000000	0.691536	0.000000	0.000000	0.000000	0.917748	-0.339775	-0.205651	1.000000	80.621953
102.982000	0.000000	135.000000	1000010010.000000	0.224735	0.043371	-3.669710	0.474434	0.181880	-0.694485	0.696140	135.000000	1000010010.000000	0.224747	0.000000	0.000000	0.000000	0.734145	-0.212887	-0.644756	135.000000	1000010010.000000	0.224747	0.000000	0.000000	0.000000	0.734145	-0.212887	-0.644756	1.000000	82.122420
99.722100	0.000000	188.000000	1000010010.000000	0.391396	0.568312	-2.232890	2.895360	0.554044	0.162620	0.816450	188.000000	1000010010.000000	0.391458	0.000000	0.000000	0.000000	0.831076	-0.463748	-0.307001	188.000000	1000010010.000000	0.391458	0.000000	0.000000	0.000000	0.831076	-0.463748	-0.307001	1.000000	80.371045
4.606540	0.000000	220.000000	1000010010.000000	8.164910	0.877238	-3.019050	-1.950940	-0.353690	0.321671	-0.878311	220.000000	1000010010.000000	8.190630	0.000000	0.000000	0.000000	0.674080	-0.399424	0.621350	220.000000	1000010010.000000	8.190630	0.000000	0.000000	0.000000	0.674080	-0.399424	0.621350	1.000000	80.903130
5.191850	0.000000	224.000000	1000010010.000000	0.212790	-2.708240	0.307560	-2.502500	-0.281832	-0.051285	-0.958092	224.000000	1000010010.000000	0.212790	0.000000	0.000000	0.000000	-0.811442	-0.012993	0.584288	224.000000	1000010010.000000	0.212790	0.000000	0.000000	0.000000	-0.811442	-0.012993	0.584288	1.000000	78.599584
13.336200	0.000000	330.000000	1000010010.000000	1.984530	2.365230	0.616514	-2.777940	0.366884	-0.182739	-0.912142	330.000000	1000010010.000000	1.989360	0.000000	0.000000	0.000000	-0.044413	0.998623	-0.027939	330.000000	1000010010.000000	1.989360	0.000000	0.000000	0.000000	-0.044413	0.998623	-0.027939	1.000000	80.852703
8.491490	0.000000	346.000000	1000010010.000000	4.013460	-3.526560	0.676625	-0.892809	-0.212273	0.933361	0.289444	346.000000	1000010010.000000	4.028260	0.000000	0.000000	0.000000	-0.473595	-0.339855	0.812531	346.000000	1000010010.000000	4.028260	0.000000	0.000000	0.000000	-0.473595	-0.339855	0.812531	1.000000	78.862127
5.525630	0.000000	413.000000	1000010010.000000	2.807850	-2.468220	-2.633410	0.816064	-0.966525	0.039914	-0.253448	413.000000	1000010010.000000	2.812480	0.000000	0.000000	0.000000	-0.202875	0.247771	0.947339	413.000000	1000010010.000000	2.812480	0.000000	0.000000	0.000000	-0.202875	0.247771	0.947339	1.000000	80.333463
10.119600	0.000000	416.000000	1000010010.000000	1.096090	2.260380	0.723753	-2.838600	0.514321	-0.121425	-0.848958	416.000000	1000010010.000000	1.096670	0.000000	0.000000	0.000000	-0.566716	0.662419	-0.489933	416.000000	1000010010.000000	1.096670	0.000000	0.000000	0.000000	-0.566716	0.662419	-0.489933	1.000000	80.837951
6.958720	0.000000	427.000000	1000010010.000000	3.801480	3.355120	-1.238100	-0.950490	0.682260	0.629476	-0.371862	427.000000	1000010010.000000	3.812410	0.000000	0.000000	0.000000	0.235542	-0.550144	0.801163	427.000000	1000010010.000000	3.812410	0.000000	0.000000	0.000000	0.235542	-0.550144	0.801163	1.000000	78.939538
12.568300	0.000000	456.000000	1000010010.000000	3.332840	-1.049110	-1.967830	2.952560	-0.942132	0.330460	0.056426	456.000000	1000010010.000000	3.348070	0.000000	0.000000	0.000000	0.263942	0.646409	0.715884	456.000000	1000010010.000000	3.348070	0.000000	0.000000	0.000000	0.263942	0.646409	0.715884	1.000000	81.220317
13.010500	0.000000	474.000000	1000010010.000000	2.282130	2.367280	2.567140	-1.224370	0.958720	0.067328	0.276266	474.000000	1000010010.000000	2.288860	0.000000	0.000000	0.000000	-0.476979	0.285084	-0.831395	474.000000	1000010010.000000	2.288860	0.000000	0.000000	0.000000	-0.476979	0.285084	-0.831395	1.000000	80.344655
36.320700	0.000000	517.000000	1000010010.000000	0.157244	-1.753710	0.172408	-3.253830	-0.038944	-0.617023	-0.785981	517.000000	1000010010.000000	0.157246	0.000000	0.000000	0.000000	0.104520	-0.952063	-0.287490	517.000000	1000010010.000000	0.157246	0.000000	0.000000	0.000000	0.104520	-0.952063	-0.287490	1.000000	80.856690
5.157990	0.000000	531.000000	1000010010.000000	2.649310	-0.789431	-1.318770	3.366550	-0.003258	-0.453303	0.891350	531.000000	1000010010.000000	2.653100	0.000000	0.000000	0.000000	-0.731910	0.629791	0.260139	531.000000	1000010010.000000	2.653100	0.000000	0.000000	0.000000	-0.731910	0.629791	0.260139	1.000000	80.308389
26.555100	0.000000	556.000000	1000010010.000000	0.750272	-0.279281	-3.517120	1.115990	-0.419410	-0.895775	-0.147249	556.000000	1000010010.000000	0.750604	0.000000	0.000000	0.000000	0.116159	0.121237	0.985804	556.000000	1000010010.000000	0.750604	0.000000	0.000000	0.000000	0.116159	0.121237	0.985804	1.000000	80.020137
8.212560	0.000000	563.000000	1000010010.000000	3.334090	-0.265431	-1.619470	-3.316390	0.339570	0.313855	-0.886672	563.000000	1000010010.000000	3.344040	0.000000	0.000000	0.000000	0.039053	0.786216	-0.616717	563.000000	1000010010.000000	3.344040	0.000000	0.000000	0.000000	0.039053	0.786216	-0.616717	1.000000	78.121281
83.563800	0.000000	589.000000	1000010010.000000	0.322000	1.329380	-1.663430	-3.025930	-0.626344	-0.560346	-0.541946	589.000000	1000010010.000000	0.322025	0.000000	0.000000	0.000000	-0.844357	-0.337618	-0.416023	589.000000	1000010010.000000	0.322025	0.000000	0.000000	0.000000	-0.844357	-0.337618	-0.416023	1.000000	79.126442
5.709020	0.000000	630.000000	1000010010.000000	0.268031	-2.720670	0.317433	-2.487960	-0.504240	-0.601367	-0.619757	630.000000	1000010010.000000	0.268032	0.000000	0.000000	0.000000	-0.768441	-0.129082	0.626767	630.000000	1000010010.000000	0.268032	0.000000	0.000000	0.000000	-0.768441	-0.129082	0.626767	1.000000	82.385468
11.871600	0.000000	705.000000	1000010010.000000	2.380090	0.132786	-3.644160	-0.626933	-0.473316	-0.527199	0.705714	705.000000	1000010010.000000	2.386890	0.000000	0.000000	0.000000	-0.912937	-0.236077	0.332888	705.000000	1000010010.000000	2.386890	0.000000	0.000000	0.000000	-0.912937	-0.236077	0.332888	1.000000	81.758692
22.395900	0.000000	749.000000	1000010010.000000	0.366683	-0.491619	3.290960	1.619170	-0.455417	0.092799	0.885429	749.000000	1000010010.000000	0.366694	0.000000	0.000000	0.000000	-0.083076	0.562536	-0.822588	749.000000	1000010010.000000	0.366694	0.000000	0.000000	0.000000	-0.083076	0.562536	-0.822588	1.000000	81.292597
5.546040	0.000000	768.000000	1000010010.000000	1.785120	1.222870	3.482340	0.261623	0.191874	0.760662	0.620144	768.000000	1000010010.000000	1.786620	0.000000	0.000000	0.000000	0.484480	0.040549	-0.873862	768.000000	1000010010.000000	1.786620	0.000000	0.000000	0.000000	0.484480	0.040549	-0.873862	1.000000	82.154957
